epoch,accuracy,loss,lr,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.15880614519119263,2.197826385498047,0.001,0.2473587840795517,0.08940444313823162,1.940896987915039,0.2843213301177438,0.1589831755242887
1,0.18732887506484985,2.1302878856658936,0.001,0.281448096036911,0.08110827230952769,1.8431248664855957,0.4626594863979592,0.1299386276045154
2,0.2023790031671524,2.1063613891601562,0.001,0.06507959216833115,0.05319418804187405,2.399522066116333,0.21587841917453793,0.1592532493397197
3,0.21692143380641937,2.072678565979004,0.001,0.3256796598434448,0.10769958451389337,2.0380849838256836,0.29935019268810786,0.14211078677303393
4,0.21271464228630066,2.0821259021759033,0.001,0.2803211808204651,0.13984135052667832,1.9860261678695679,0.22124520704464626,0.19061032803499783
5,0.22725707292556763,2.0439646244049072,0.001,0.25426116585731506,0.12842167371836818,1.8544151782989502,0.2589760723376381,0.19158216289472008
6,0.2305934876203537,2.0418906211853027,0.001,0.30933934450149536,0.1552739336942488,1.8433210849761963,0.37763062012783544,0.20149167627591108
7,0.2328963279724121,2.0413241386413574,0.001,0.3748415410518646,0.17641442120476175,1.6277499198913574,0.4092076484338397,0.19715545377152538
8,0.24034887552261353,2.0109705924987793,0.001,0.3462459444999695,0.13793143833788737,1.7379124164581299,0.26213150556523407,0.18854757174049985
9,0.25565287470817566,1.9886305332183838,0.001,0.2941259443759918,0.11968402277642334,1.9828581809997559,0.46403926827586495,0.17089600218870726
10,0.24684037268161774,2.0106873512268066,0.001,0.26257219910621643,0.09408128002221103,2.1329450607299805,0.33899594748116113,0.14899083011893235
11,0.24702170491218567,2.0114927291870117,0.001,0.3449781537055969,0.09345830558700541,1.8739902973175049,0.3103395428087671,0.14102888839487318
12,0.24883496761322021,2.0089845657348633,0.001,0.25707846879959106,0.12469632908848402,1.9684170484542847,0.2669107853779227,0.20479675259714564
13,0.25494569540023804,1.9954339265823364,0.001,0.2993379235267639,0.15398857547722328,1.7636680603027344,0.33512131235229337,0.20274998140805817
14,0.25993219017982483,1.980713129043579,0.001,0.37991267442703247,0.12455551531150154,1.7999184131622314,0.3610578813380684,0.15858236975798537
15,0.26183611154556274,1.975773811340332,0.001,0.16889703273773193,0.11518191321773452,2.147362470626831,0.38321779967104996,0.17924222489493363
16,0.2593156695365906,1.9870325326919556,0.001,0.3685026168823242,0.2297056131541197,1.7081091403961182,0.2739597642477587,0.244907390213144
17,0.26062121987342834,1.9706432819366455,0.001,0.33145514130592346,0.1767754143553171,1.8582221269607544,0.2945219828615952,0.21639538465812894
18,0.3264791667461395,1.8066500425338745,0.000100000005,0.39695730805397034,0.23356162628497162,1.6521522998809814,0.24736112490003814,0.23997228429679462
19,0.3284918963909149,1.7988688945770264,0.000100000005,0.35807859897613525,0.21214567446523785,1.7456735372543335,0.25272661685859527,0.2312634096569784
20,0.32988813519477844,1.8008543252944946,0.000100000005,0.3649809956550598,0.21692818916277734,1.7238856554031372,0.22583808874795974,0.2390757647457763
21,0.3262978494167328,1.8034485578536987,0.000100000005,0.3725876808166504,0.2147646946396896,1.7240935564041138,0.25599051663869216,0.23558479502452623
22,0.32823804020881653,1.7986992597579956,0.000100000005,0.3918861746788025,0.2253364102032422,1.6513632535934448,0.24857412883190977,0.23113427009844278
23,0.32865509390830994,1.7997488975524902,0.000100000005,0.3737145960330963,0.20098724372875615,1.6729686260223389,0.24106822585134438,0.22760922179218734
24,0.3275127410888672,1.8000901937484741,0.000100000005,0.37286943197250366,0.21375503652698422,1.7067992687225342,0.24301364122280483,0.2314761965253003
25,0.33083102107048035,1.7958881855010986,0.000100000005,0.3849838078022003,0.23687949773348452,1.6807767152786255,0.2647502724355938,0.24442365077363143
26,0.32812926173210144,1.7984702587127686,0.000100000005,0.4158332049846649,0.21595870029313116,1.6297651529312134,0.2593487093228053,0.2250715538093625
