epoch,accuracy,loss,lr,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.19570262730121613,2.0411736965179443,1e-04,0.372728556394577,0.17955336665554258,1.8543888330459595,0.46523280817640617,0.2160399485517455
1,0.2949954569339752,1.872031807899475,1e-04,0.45668405294418335,0.2736236016779033,1.6002033948898315,0.2763357396493202,0.30002998258554264
2,0.36065277457237244,1.7311146259307861,1e-04,0.49077335000038147,0.3311401617508297,1.5014110803604126,0.3373034970583281,0.3604333810815497
3,0.4038803279399872,1.631907343864441,1e-04,0.5366953015327454,0.3554264116897182,1.3335751295089722,0.3723404580643036,0.3690505205986191
4,0.4379691779613495,1.5390704870224,1e-04,0.496830552816391,0.36079178562722036,1.3751752376556396,0.37840117096084225,0.4164621290856499
5,0.46612873673439026,1.4727586507797241,1e-04,0.517255961894989,0.37692505456385306,1.3721122741699219,0.3938442121412517,0.45399320858865266
6,0.4870716333389282,1.411312460899353,1e-04,0.5738836526870728,0.42026012431162935,1.2026174068450928,0.43969762349464014,0.44636371223478966
7,0.5053128004074097,1.3582934141159058,1e-04,0.5281025767326355,0.3888926761230718,1.3093433380126953,0.41466804760791287,0.4847505793082
8,0.5230280756950378,1.3132433891296387,1e-04,0.5785321593284607,0.4040509042147884,1.1651935577392578,0.4322940124071044,0.45637143306551065
9,0.5417950749397278,1.2622324228286743,1e-04,0.5823355317115784,0.4339510685292729,1.1441259384155273,0.4282739433403763,0.49307733153134
10,0.5571351051330566,1.2246683835983276,1e-04,0.6154388189315796,0.44911453798349754,1.0643031597137451,0.4464922417461967,0.493926445541167
11,0.5722574591636658,1.179172396659851,1e-04,0.6027609705924988,0.42504720809531193,1.1297399997711182,0.43540328044755316,0.48939506131957305
12,0.5849501490592957,1.1449586153030396,1e-04,0.5871249437332153,0.4323990475513605,1.1391407251358032,0.42525306651138367,0.5239089845066526
13,0.5989482998847961,1.1139062643051147,1e-04,0.637413740158081,0.4707754155135928,1.0093196630477905,0.4671754114635828,0.5246737847129737
14,0.6088123321533203,1.078042984008789,1e-04,0.6337512135505676,0.47269894407281793,1.000856637954712,0.47460752199532924,0.5236383291481956
15,0.6206890344619751,1.0512796640396118,1e-04,0.6424848437309265,0.48507780084176916,0.9924095273017883,0.47278106713891266,0.5543280936815307
16,0.6317135095596313,1.0167206525802612,1e-04,0.6469925045967102,0.48624375646691786,0.970534086227417,0.47707849705254024,0.5556983786587248
17,0.641396164894104,0.9913250207901001,1e-04,0.6629102826118469,0.5085759969812225,0.9279006123542786,0.5040062533259793,0.5447270458932608
18,0.6460199356079102,0.9728798866271973,1e-04,0.6276940703392029,0.4892797880929169,1.0054144859313965,0.47065109745014166,0.5638864919597188
19,0.654687225818634,0.9487279653549194,1e-04,0.6551626920700073,0.5065109356840638,0.9558090567588806,0.4848216595979708,0.5720051026337964
20,0.6616863012313843,0.92807936668396,1e-04,0.6620650887489319,0.5109973196001066,0.9177656769752502,0.4963185516665737,0.5642460349875412
21,0.6735811233520508,0.9048019051551819,1e-04,0.6747429370880127,0.5225752836288035,0.8944322466850281,0.5210615239698562,0.5609943600243785
22,0.6790390014648438,0.8865112662315369,1e-04,0.6798140406608582,0.5238891153754774,0.8915331959724426,0.5135844760612434,0.5561881186650991
23,0.6872710585594177,0.8661077618598938,1e-04,0.6681222915649414,0.5322925760598155,0.9375433325767517,0.5256408436831321,0.5649579809017792
24,0.6912602186203003,0.8535916805267334,1e-04,0.6367093920707703,0.4862376149058799,0.9809173941612244,0.48046302522414486,0.5814743541215966
25,0.6957026124000549,0.8356384634971619,1e-04,0.7057331800460815,0.5488477419997836,0.8233906626701355,0.573410419876463,0.5374274105952096
26,0.7027198672294617,0.8156505823135376,1e-04,0.6841808557510376,0.531184908317184,0.8774070143699646,0.5302477517112789,0.577689926703873
27,0.7093381881713867,0.8008872866630554,1e-04,0.6595295071601868,0.5441523902743971,0.9176065325737,0.5282881409947584,0.5819253395574486
28,0.7122030854225159,0.7898371815681458,1e-04,0.6771376132965088,0.538845498394092,0.8872990608215332,0.5163006124163566,0.5936179277145135
29,0.7187307476997375,0.768267035484314,1e-04,0.6936188340187073,0.5531089701489951,0.8465193510055542,0.5449238802118762,0.5737317668067978
30,0.7209972739219666,0.7663801908493042,1e-04,0.6650232672691345,0.5253351559489678,0.9112416505813599,0.5091189127882076,0.5908680187552311
31,0.726436972618103,0.7479039430618286,1e-04,0.6799549460411072,0.5284407618126429,0.8829591274261475,0.5077845580547352,0.5932253665332807
32,0.7263281941413879,0.7455819249153137,1e-04,0.7003803253173828,0.5567590587741289,0.8198879957199097,0.54334867486869,0.5814185260057328
33,0.7325838804244995,0.7290938496589661,1e-04,0.7147485613822937,0.5642710300264615,0.8008408546447754,0.5846850398874246,0.5588235654942415
34,0.7363372445106506,0.7179116010665894,1e-04,0.6881250739097595,0.5376622755018321,0.8435928821563721,0.5229054540772422,0.5812990790481739
35,0.7393653392791748,0.7096865773200989,1e-04,0.693337082862854,0.5413714482106846,0.8471449017524719,0.528420493537086,0.5866038475806052
36,0.7451677322387695,0.6969497799873352,1e-04,0.7158754467964172,0.5755902126636756,0.7931548953056335,0.5756070564308375,0.5786522512635742
37,0.7453128099441528,0.694557249546051,1e-04,0.6950274705886841,0.5383534341470737,0.8434853553771973,0.5217173571041716,0.5980650157069767
38,0.750444233417511,0.683952271938324,1e-04,0.7036202549934387,0.5532125084378376,0.8082904815673828,0.5454074310162931,0.5796171035810317
39,0.7522393465042114,0.6723019480705261,1e-04,0.7077053189277649,0.5568669982520426,0.8138442039489746,0.537696596378932,0.5866935687854511
40,0.7577697038650513,0.6613409519195557,1e-04,0.7239047884941101,0.5751819276832191,0.7903424501419067,0.5985131467226763,0.5703597037495097
41,0.7602357268333435,0.6546056866645813,1e-04,0.7134807705879211,0.5588273607864465,0.8038546442985535,0.5509308981147814,0.584746659159997
42,0.7642248272895813,0.6449198126792908,1e-04,0.7067192792892456,0.5632652077883212,0.8161448836326599,0.546879280933849,0.6040339041106233
43,0.763028085231781,0.641383171081543,1e-04,0.71024090051651,0.5634448347513641,0.8218487501144409,0.5443877191164955,0.599225448258277
44,0.764460563659668,0.6337934136390686,1e-04,0.7212283611297607,0.5757546539878934,0.7864465713500977,0.5819295076881026,0.579074394667868
45,0.7679963707923889,0.6264026165008545,1e-04,0.6846034526824951,0.5359101251540083,0.8739287853240967,0.5093669472369164,0.6060590005610399
46,0.7705530524253845,0.620618999004364,1e-04,0.7122129797935486,0.5697912240717816,0.8040613532066345,0.551258781126102,0.6020126095468186
47,0.7725838422775269,0.6154643297195435,1e-04,0.7043245434761047,0.5679648952846654,0.806773841381073,0.5629537554852242,0.5859129097682725
48,0.7754850387573242,0.6083860993385315,1e-04,0.7250316739082336,0.5757223056486718,0.7890834808349609,0.5675571275114691,0.595417460984245
49,0.7778422236442566,0.6007740497589111,1e-04,0.6944640278816223,0.5631041112108767,0.8421727418899536,0.5515079114051884,0.6021323312015402
50,0.7805621027946472,0.5933931469917297,1e-04,0.7050288915634155,0.5588429719467582,0.8149413466453552,0.5389075803512395,0.5990413037671763
51,0.781233012676239,0.5936912298202515,1e-04,0.7081279158592224,0.566251777702219,0.8143518567085266,0.5466162630140964,0.6014412828775041
52,0.7843698859214783,0.5863292217254639,1e-04,0.7108043432235718,0.5669524409940196,0.8082060813903809,0.5466061829625066,0.601946220388413
53,0.7869446873664856,0.5796736478805542,1e-04,0.7130581736564636,0.5750987627724549,0.8014591336250305,0.55634044897791,0.6031979214066892
54,0.7883046269416809,0.5761364698410034,1e-04,0.7164389491081238,0.5714859811564001,0.7964917421340942,0.5657205631770698,0.590642753516345
55,0.801323652267456,0.5392194986343384,1e-05,0.715030312538147,0.5722317842113551,0.7987817525863647,0.5535333859773773,0.6036474567623958
56,0.8035539388656616,0.5269510746002197,1e-05,0.7137625217437744,0.5684536363374437,0.8086898922920227,0.546748088990642,0.6060802185773337
57,0.8050951957702637,0.5283460021018982,1e-05,0.7185519337654114,0.5755304726074412,0.7941351532936096,0.5595667085928324,0.6013078965957105
58,0.8032094240188599,0.5297033786773682,1e-05,0.7193971276283264,0.5790690999697417,0.7952331900596619,0.562915652202314,0.6050728607840646
59,0.8053309321403503,0.5265270471572876,1e-05,0.7223552465438843,0.5809760548915222,0.788284182548523,0.5661414990091903,0.6027178445868995
60,0.8076336979866028,0.5229109525680542,1e-05,0.7210874557495117,0.579121371834799,0.7948452234268188,0.5631047578636201,0.6046911341731023
61,0.8066908717155457,0.5269014835357666,1e-05,0.7182701826095581,0.576719031972257,0.7970104813575745,0.5589221280399741,0.6046884097700793
62,0.8082139492034912,0.5217240452766418,1e-05,0.7215100526809692,0.5826778324071978,0.7932373285293579,0.5680963362145499,0.6053776626411818
63,0.8089755177497864,0.5187930464744568,1e-05,0.7216509580612183,0.5768534774261251,0.7867435216903687,0.564767989173169,0.5950436561968462
64,0.8082139492034912,0.51994389295578,1e-05,0.7212283611297607,0.5786314255317863,0.7878657579421997,0.56520149351305,0.5982956967437838
65,0.8093925714492798,0.5147576928138733,1e-06,0.7223552465438843,0.5797980203594968,0.7861253023147583,0.5668303231233949,0.5989688968955407
66,0.811477780342102,0.512209415435791,1e-06,0.7217918038368225,0.5805440458966171,0.7867671251296997,0.5675147076190077,0.5993773482286635
67,0.8076518774032593,0.5220740437507629,1e-06,0.7232004404067993,0.5821641822984618,0.7848034501075745,0.5704000676009409,0.5992249809252219
68,0.8105711936950684,0.5142954587936401,1e-06,0.7230595946311951,0.5757223056486718,0.7877154350280762,0.5675571275114691,0.595417460984245
