epoch,accuracy,loss,lr,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.3031231462955475,2.024960994720459,0.001,0.21622763574123383,0.14836188534950068,2.8124372959136963,0.4262264122203102,0.26679092346579003
1,0.36175259947776794,1.831662893295288,0.001,0.37061557173728943,0.19564921800206658,1.820030927658081,0.524737119202674,0.21769968053306687
2,0.37969332933425903,1.7940832376480103,0.001,0.44823214411735535,0.28612637595037205,1.6346603631973267,0.32587890328460517,0.3206035882604137
3,0.38347944617271423,1.7633012533187866,0.001,0.42752501368522644,0.272850696440463,1.6401801109313965,0.3957274226517311,0.30234089770165984
4,0.39862382411956787,1.7208551168441772,0.001,0.33455416560173035,0.2681947036710528,1.896576166152954,0.3116533837629226,0.3289106851053018
5,0.40764132142066956,1.6961214542388916,0.001,0.39949288964271545,0.2799002113151253,1.6757630109786987,0.3143502483686235,0.33592033835748186
6,0.4132026135921478,1.6757187843322754,0.001,0.3445555567741394,0.2555749655129891,1.9082374572753906,0.33221235094582807,0.31142917870432857
7,0.41312408447265625,1.6885662078857422,0.001,0.2751091718673706,0.22894539687734483,2.3927793502807617,0.3068590191055377,0.3302372159345761
8,0.4794985353946686,1.4320646524429321,0.000100000005,0.3965347111225128,0.2916971295002424,1.6599230766296387,0.29817017275104685,0.3459000178808578
9,0.4819492995738983,1.423421025276184,0.000100000005,0.37639105319976807,0.28325858732359527,1.738667607307434,0.28962789794442567,0.3579529670054744
10,0.4820121228694916,1.4204216003417969,0.000100000005,0.3876602351665497,0.29524889056062875,1.6880017518997192,0.2937599473469231,0.36197478073890194
11,0.4827505052089691,1.416754961013794,0.000100000005,0.420340895652771,0.2999236994871337,1.5953562259674072,0.30280208384499796,0.3529398164680002
12,0.4836302399635315,1.4170167446136475,0.000100000005,0.39568954706192017,0.299440389343953,1.6664470434188843,0.29370417215479644,0.36303626967458047
13,0.4851541221141815,1.4120018482208252,0.000100000005,0.3756867051124573,0.28736897377944226,1.7279024124145508,0.30163254227668157,0.3468560823444152
14,0.4862852394580841,1.411207675933838,0.000100000005,0.3723059594631195,0.2898367797633431,1.7275562286376953,0.29639211874261845,0.365100187806318
15,0.4832689166069031,1.4135655164718628,0.000100000005,0.4252711534500122,0.30572855021146783,1.570751428604126,0.29680350622416884,0.3515951117711803
16,0.4864894449710846,1.4110310077667236,0.000100000005,0.3820256292819977,0.29535187169567256,1.7076858282089233,0.2965302575655821,0.363296955609106
17,0.48370879888534546,1.4116472005844116,0.000100000005,0.36864346265792847,0.2769952563700508,1.7449839115142822,0.29431049457328434,0.361946133455319
18,0.48747918009757996,1.4067282676696777,0.000100000005,0.39428088068962097,0.2884217248887017,1.6610225439071655,0.2955951949318976,0.350818602363382
19,0.4865994155406952,1.4074267148971558,0.000100000005,0.4221721291542053,0.31266029712112864,1.585994005203247,0.30974940977538207,0.3597135208937298
20,0.4890501797199249,1.4056141376495361,0.000100000005,0.39921116828918457,0.30263370947296364,1.6599889993667603,0.30376836212745373,0.3655057756160828
21,0.4971250891685486,1.3842296600341797,1.0000001e-05,0.39836597442626953,0.3007394786659643,1.6488827466964722,0.2942564008951689,0.36390901466817566
22,0.49731358885765076,1.3819432258605957,1.0000001e-05,0.40259191393852234,0.28612637595037205,1.6344740390777588,0.32587890328460517,0.3206035882604137
