epoch,accuracy,loss,lr,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.34471216797828674,1.641600251197815,1e-04,0.3080715537071228,0.09398437836889409,1.6284178495407104,0.8267032703088528,0.1230359743116505
1,0.3458395004272461,1.6170927286148071,1e-04,0.36582615971565247,0.06696060231023103,1.6291956901550293,0.9207282715875476,0.125
2,0.3546818792819977,1.6070860624313354,1e-04,0.36582615971565247,0.06696060231023103,1.6166051626205444,0.9207282715875476,0.125
3,0.35454097390174866,1.6030850410461426,1e-04,0.3669531047344208,0.07114831259481298,1.6010091304779053,0.7148565719994291,0.12603420244697314
4,0.3510885536670685,1.5971375703811646,1e-04,0.36723482608795166,0.07055919171160226,1.608088493347168,0.8447878656688725,0.1260290388113606
5,0.3552103042602539,1.5964430570602417,1e-04,0.36751654744148254,0.07274866760846381,1.5907615423202515,0.772868229053796,0.12667090084786897
6,0.3658493757247925,1.586270809173584,1e-04,0.3744189441204071,0.09110130029580615,1.5917789936065674,0.6612833530462598,0.13305618337025815
7,0.36024799942970276,1.5863209962844849,1e-04,0.3772362172603607,0.09150157770440491,1.5871293544769287,0.7154355242304424,0.13376730002345766
8,0.3606002926826477,1.5841237306594849,1e-04,0.3810395896434784,0.11304454535891113,1.5874251127243042,0.7612860917117661,0.14437810463591205
9,0.3707461357116699,1.5810364484786987,1e-04,0.2789125144481659,0.07285003923722683,1.6050140857696533,0.6552147936238846,0.13107241888297286
10,0.359508216381073,1.5806416273117065,1e-04,0.37033385038375854,0.0758681169572,1.5733240842819214,0.6546987457146962,0.12820049143057785
11,0.3671528100967407,1.5761345624923706,1e-04,0.37455978989601135,0.08239461563568294,1.5735266208648682,0.720266061136204,0.1306106828981864
12,0.3670119047164917,1.5754965543746948,1e-04,0.3666713535785675,0.0688838148861395,1.5765496492385864,0.7222903532076854,0.1255727947218792
13,0.3682449162006378,1.569128155708313,1e-04,0.37286943197250366,0.09267233501934971,1.5774694681167603,0.6635103522452117,0.1376094434171696
14,0.3794476091861725,1.5659867525100708,1e-04,0.2824341356754303,0.07420506528867603,1.6081715822219849,0.7147192990323576,0.13163937685245428
15,0.37673500180244446,1.5595405101776123,1e-04,0.3751232624053955,0.08317778073505021,1.5645945072174072,0.7079759736628464,0.13121474375442235
16,0.3788135051727295,1.5591316223144531,1e-04,0.37695449590682983,0.09878602710258871,1.5788358449935913,0.6385100192261882,0.14084952133097872
17,0.37930670380592346,1.563204288482666,1e-04,0.39428088068962097,0.11939460985518421,1.5613749027252197,0.7097720993752898,0.15196719426835165
18,0.379024863243103,1.5540804862976074,1e-04,0.3887871503829956,0.10636558509196954,1.5696139335632324,0.7616539920948684,0.14247676163522652
19,0.3807510733604431,1.5550227165222168,1e-04,0.3821665048599243,0.09790265428061741,1.558733344078064,0.6009716775946592,0.13777119857366554
20,0.3840625584125519,1.5551103353500366,1e-04,0.37385547161102295,0.08021049973875104,1.5635157823562622,0.657779593115642,0.1301138028405897
21,0.37979990243911743,1.5528244972229004,1e-04,0.37639105319976807,0.09018371417325655,1.5557117462158203,0.6976023834141146,0.1350640290014151
22,0.38628196716308594,1.55331289768219,1e-04,0.4031553864479065,0.13441868634566229,1.5542712211608887,0.6933285507498566,0.16179559607309685
23,0.3834284543991089,1.54996919631958,1e-04,0.3913227319717407,0.11799581322235661,1.5560579299926758,0.6414148746419519,0.14966244391922895
24,0.38783201575279236,1.5461677312850952,1e-04,0.4000563323497772,0.11792442921373288,1.5613799095153809,0.5744619765601195,0.1508735123731257
25,0.3873388171195984,1.5465075969696045,1e-04,0.40442314743995667,0.1336714875594214,1.5545488595962524,0.5660181248748047,0.15818882907089646
26,0.38691607117652893,1.5474679470062256,1e-04,0.3918861746788025,0.107079069716703,1.545835018157959,0.7109259919035088,0.14316086317321383
27,0.38744452595710754,1.5440176725387573,1e-04,0.4048457443714142,0.13217732417431932,1.5443235635757446,0.7128284892344448,0.15748403466409522
28,0.3935742974281311,1.538561463356018,1e-04,0.3982250988483429,0.15809155631657432,1.562454342842102,0.5393784368843548,0.18106820883615438
