epoch,accuracy,loss,lr,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.34837594628334045,1.689135193824768,0.001,0.38033527135849,0.09668108617686962,1.5780597925186157,0.7342569054714942,0.13637436616372856
1,0.39431411027908325,1.5777828693389893,0.001,0.3754049837589264,0.1599907726370009,1.5197038650512695,0.8003994760422617,0.1807854590545826
2,0.42168673872947693,1.5174446105957031,0.001,0.43949851393699646,0.1565801558092368,1.4620908498764038,0.7190792641691603,0.19320847646910566
3,0.483830064535141,1.4236760139465332,0.001,0.5326102375984192,0.22671742857884386,1.344213843345642,0.7149156674358059,0.2620990517341088
4,0.5378003120422363,1.3031165599822998,0.001,0.5562755465507507,0.2415879862169381,1.2451566457748413,0.7034776078493887,0.27938694603067454
5,0.5741915106773376,1.2288587093353271,0.001,0.5885335803031921,0.29780811425989767,1.1658538579940796,0.7404839011094275,0.3080686756321843
6,0.5911012291908264,1.162532925605774,0.001,0.6051556468009949,0.2951369740129731,1.1484628915786743,0.7757046507562031,0.30082593628406995
7,0.6089269518852234,1.123963475227356,0.001,0.5771235227584839,0.26417148388395234,1.2754735946655273,0.7993738067321865,0.290554381293052
8,0.6227365732192993,1.0806118249893188,0.001,0.6195238828659058,0.3286529548296517,1.0714738368988037,0.7414340647483602,0.3240830073815291
9,0.6345029473304749,1.0292067527770996,0.001,0.6200873255729675,0.31329362522398135,1.1107670068740845,0.782129123706112,0.31727023972614976
10,0.6528570652008057,0.9806831479072571,0.001,0.6443160772323608,0.36920119689787756,0.9960402846336365,0.762352131211211,0.3538680758963584
11,0.6636722087860107,0.9500715136528015,0.001,0.652486264705658,0.39672349917217153,0.9850206971168518,0.7442001098697865,0.3818019648958981
12,0.6681814789772034,0.9251620173454285,0.001,0.6564304828643799,0.39076104751878504,0.9792107343673706,0.771522697063441,0.36990544874463405
13,0.6797012686729431,0.8840104937553406,0.001,0.6623467803001404,0.39512944744764156,0.976580023765564,0.7580209353798552,0.38185950959677184
14,0.6926301717758179,0.8525364398956299,0.001,0.6578391194343567,0.4026989475408557,1.0151660442352295,0.7701989671926434,0.37501410638854416
15,0.6980553865432739,0.8313179612159729,0.001,0.6686857342720032,0.3998051310802051,0.9711238741874695,0.7751985917622717,0.38278736399000873
16,0.7076375484466553,0.803860604763031,0.001,0.6715030074119568,0.43115160696380284,0.9648154973983765,0.763437058813699,0.4052609291821875
17,0.7180300354957581,0.7777317762374878,0.001,0.6730525493621826,0.4253086290638036,0.9494394659996033,0.758606611248195,0.3980692396551664
18,0.7263087630271912,0.7503867745399475,0.001,0.6655867099761963,0.41656205169708393,1.0380216836929321,0.7821999408528238,0.3836142514309603
19,0.7267667055130005,0.7331260442733765,0.001,0.6740385890007019,0.4500835091479302,0.9476019144058228,0.7292683254941884,0.4331529139202791
20,0.7386387586593628,0.7092785835266113,0.001,0.6823496222496033,0.45313771752179166,0.9540168642997742,0.7441557164769104,0.4269975197038094
21,0.7475516200065613,0.6826896667480469,0.001,0.6795323491096497,0.4547543634186424,0.9842600226402283,0.744094597765951,0.429270040264306
22,0.7534347772598267,0.6600653529167175,0.001,0.6823496222496033,0.4493326064357598,1.0015007257461548,0.7391782556682307,0.4237422345330044
23,0.7573099136352539,0.6488271951675415,0.001,0.6815044283866882,0.4559302579413234,1.0115300416946411,0.7254960146765922,0.4273607300316052
24,0.7649193406105042,0.6198395490646362,0.001,0.6830539703369141,0.4661524509077487,1.0046180486679077,0.7512297853900698,0.4322170667415323
25,0.7925738096237183,0.540244460105896,0.000100000005,0.6884068250656128,0.48053760523557376,1.015246033668518,0.7321532703036764,0.445715168277818
26,0.8017684817314148,0.5174405574798584,0.000100000005,0.6879842281341553,0.4787778682422267,1.0396867990493774,0.7320537461330507,0.44416306767699065
27,0.7994785904884338,0.5118216872215271,0.000100000005,0.6874207854270935,0.48308073784366035,1.048279047012329,0.7461509768921823,0.44737277406261183
28,0.8049390316009521,0.5025984644889832,0.000100000005,0.6892520189285278,0.4803802347845868,1.0633444786071777,0.7407666377470479,0.4442719189482485
29,0.8072993755340576,0.5002834796905518,0.000100000005,0.6893928647041321,0.48809704939221893,1.0626230239868164,0.7322749078884373,0.45287687475087335
