epoch,accuracy,loss,lr,val_accuracy,val_f1,val_loss,val_precision,val_recall
0,0.17538996040821075,2.0637457370758057,1e-04,0.30328214168548584,0.10068540389454414,1.8946226835250854,0.29504695178516815,0.13604815002864454
1,0.1847722977399826,2.036592483520508,1e-04,0.3544161021709442,0.08023695303396963,1.8161414861679077,0.3688931241768253,0.12882320196331196
2,0.19780251383781433,2.021422863006592,1e-04,0.14607691764831543,0.06241959947348031,1.864908218383789,0.3163714652925498,0.13784302164534346
3,0.19688324630260468,2.0141689777374268,1e-04,0.3330046534538269,0.09904784882543606,1.8184852600097656,0.2602540118769331,0.1363092642270057
4,0.1979338377714157,2.008244037628174,1e-04,0.33103254437446594,0.14719668690789514,1.8739564418792725,0.17554208761859408,0.1600093575054219
5,0.20986969769001007,1.9988023042678833,1e-04,0.34159740805625916,0.11689555623067358,1.8356820344924927,0.19601057183990694,0.1465000136924312
6,0.21280258893966675,1.9928191900253296,1e-04,0.26045921444892883,0.11647759824435605,1.8329663276672363,0.3332965786594883,0.16030086857020237
7,0.21399909257888794,1.9900929927825928,1e-04,0.341033935546875,0.1580677225192626,1.827304720878601,0.18868401678322433,0.17922625920712434
8,0.2191353142261505,1.98261559009552,1e-04,0.34469643235206604,0.10953426479034462,1.8224819898605347,0.25133151098160256,0.1453086596520224
9,0.22190769016742706,1.9765363931655884,1e-04,0.20369066298007965,0.13265170781220803,1.9381320476531982,0.21036972427215017,0.1770829674959632
10,0.22308960556983948,1.9760361909866333,1e-04,0.28299760818481445,0.11117117055493582,1.7956196069717407,0.3448731238469799,0.15208573653966276
11,0.228619784116745,1.967349648475647,1e-04,0.28961825370788574,0.10999481862635208,1.827437400817871,0.16860602305482014,0.16988573102694954
12,0.22603708505630493,1.9679532051086426,1e-04,0.3649809956550598,0.16065256957403776,1.7695833444595337,0.2086204897169555,0.1796657096705069
13,0.23080851137638092,1.9642695188522339,1e-04,0.37977179884910583,0.1553423901162129,1.728122353553772,0.24579839351903493,0.170910840462467
14,0.23690776526927948,1.9571280479431152,1e-04,0.37836316227912903,0.14310091291341076,1.7209677696228027,0.238671526952687,0.16303890143931915
15,0.23633870482444763,1.9551666975021362,1e-04,0.3585011959075928,0.1237913069430381,1.7595813274383545,0.22292783685127238,0.15433560246289174
16,0.2396363765001297,1.9510715007781982,1e-04,0.2951119840145111,0.14096414863780282,1.8629300594329834,0.252833524772749,0.18994493067002127
17,0.24453912675380707,1.9482797384262085,1e-04,0.33201858401298523,0.17557658879682975,1.7903892993927002,0.18601275134729944,0.1909722641262255
18,0.2445829063653946,1.944183111190796,1e-04,0.38892802596092224,0.18045223422096335,1.6879311800003052,0.3453809546268811,0.1855668768629599
19,0.24509359896183014,1.940225601196289,1e-04,0.3448373079299927,0.16741413661577384,1.81425142288208,0.23814263489781215,0.17900553589988316
20,0.24605664610862732,1.9407035112380981,1e-04,0.3165234625339508,0.18221934046690938,1.8232797384262085,0.2287500037097302,0.19607966675235153
21,0.24634847044944763,1.9377648830413818,1e-04,0.35779687762260437,0.15689420120084074,1.7876739501953125,0.23431022692362122,0.16909443232747262
22,0.24830374121665955,1.9357572793960571,1e-04,0.3417382836341858,0.1800023333754991,1.7817238569259644,0.2050818520467371,0.2040092410881808
23,0.24605664610862732,1.938589096069336,1e-04,0.34131568670272827,0.1873739362455324,1.7417713403701782,0.2085945587437658,0.1975777993978139
24,0.25365883111953735,1.9315184354782104,1e-04,0.3561064898967743,0.18821396216904812,1.773979902267456,0.20526689264345047,0.20494078979100872
25,0.2532064914703369,1.9269253015518188,1e-04,0.38118043541908264,0.19322569534734357,1.7093175649642944,0.22163036805935823,0.1998100788894053
26,0.2548845112323761,1.9269382953643799,1e-04,0.3568108081817627,0.17036758111656664,1.789169430732727,0.21929271417177829,0.19251144387080987
27,0.2565625309944153,1.924979567527771,1e-04,0.3277926445007324,0.17994040240006792,1.8305552005767822,0.22907970263721925,0.19653854446697
28,0.25497207045555115,1.9253110885620117,1e-04,0.352303147315979,0.18972236761638422,1.7728514671325684,0.21655692636936713,0.2067354819051392
29,0.2724526822566986,1.9065065383911133,1e-05,0.37061557173728943,0.1986234187307671,1.7644445896148682,0.2158718616915878,0.2053378385906214
30,0.27630484104156494,1.9048376083374023,1e-05,0.371883362531662,0.20091614630482768,1.7649985551834106,0.21671642959841395,0.2064179390443699
31,0.27617353200912476,1.9042118787765503,1e-05,0.36343148350715637,0.20600920459589617,1.7755032777786255,0.21439889154600697,0.2115295958095169
32,0.2781579792499542,1.9045495986938477,1e-05,0.3701929748058319,0.19727036403430187,1.7637505531311035,0.21593578424513338,0.2036512303480863
33,0.27607136964797974,1.9041647911071777,1e-05,0.3620228171348572,0.20069865921839847,1.7825453281402588,0.2157878686798687,0.21016687036867654
34,0.2765674889087677,1.903967261314392,1e-05,0.36089590191841125,0.19336106895937452,1.7801028490066528,0.21632604257411658,0.20819934833244402
35,0.2772241234779358,1.9039658308029175,1e-05,0.37357375025749207,0.2000447369335718,1.7671010494232178,0.22365586320899639,0.20788125394595167
36,0.27796828746795654,1.9031883478164673,1e-05,0.37131989002227783,0.19293601560199103,1.7599985599517822,0.21328503432234366,0.201863220581379
37,0.2755606770515442,1.9031445980072021,1e-05,0.3723059594631195,0.1902033179076387,1.7614326477050781,0.21872037982160122,0.20072224814896203
38,0.27575036883354187,1.9035570621490479,1e-05,0.36892521381378174,0.18045223422096335,1.7671269178390503,0.3453809546268811,0.1855668768629599
